Date,Desktop/Delta,Desktop/Delta%,Android/Delta,Android/Delta%
2016-11-11,-5760054.142857134,-6.404905510414845,2089894.8571428573,29.995093515382436
2016-11-12,-5656452.285714284,-6.289612408958201,2068226.8571428573,29.65455799205195
2016-11-13,-5579928.857142851,-6.2062301369800865,2055779.5714285718,29.443896324765483
2016-11-14,-5715115.142857149,-6.362954319225072,2046306.428571429,29.261095167316764
2016-11-15,-6990709,-7.8345544560759635,1989000.571428571,28.400550329603757
2016-11-16,-7689010.571428567,-8.661839748318624,1973638.2857142864,28.152367965944276
2016-11-17,-8485646.714285716,-9.602550906599248,1975742,28.13787994404404
2016-11-18,-8074122.428571418,-9.117472103991965,2007365.7142857146,28.527666449894006
2016-11-19,-8058192.2857142985,-9.115352300622156,2055243.2857142854,29.098408451871627
2016-11-20,-8380010.571428567,-9.51256825007754,2093441.7142857146,29.543627805689553
2016-11-21,-8529432.142857134,-9.718019223258079,2141202.428571428,30.107528976836704
2016-11-22,-8049540,-9.144183906807694,2176351,30.51074178612944
2016-11-23,-7965436.714285716,-9.072618952508819,2195681.1428571427,30.731569762486167
2016-11-24,-8453857.714285716,-9.712820618706488,2208505.571428572,30.863819417714527
2016-11-25,-8106752.857142866,-9.369162390499074,2189250,30.544405253954608
2016-11-26,-7600803.857142866,-8.794926612520884,2160050.1428571427,30.1275063306643
2016-11-27,-7421615.142857149,-8.581307688940699,2133274.1428571427,29.72761174003565
2016-11-28,-7438921.428571418,-8.592412197644782,2101054.8571428573,29.23832813931021
2016-11-29,-7598787.428571433,-8.758240403041881,2064103,28.687220328201718
2016-11-30,-7492391.142857134,-8.598454110334966,2047950.2857142864,28.39451090040159
2016-12-01,-7041673.285714284,-7.99579901790376,1995406.7142857146,27.77410260460028
2016-12-02,-7618241.857142851,-8.591974818924184,1936332.571428571,27.095973458662932
2016-12-03,-8313831.857142851,-9.363338402345486,1891037.2857142854,26.591589344763168
2016-12-04,-8432409.428571433,-9.494553993853794,1847821.8571428573,26.123024202823075
2016-12-05,-8323341.714285716,-9.36707827305628,1803953.5714285718,25.652366025455454
2016-12-06,-8134212.857142851,-9.17767075592995,1767310.5714285718,25.280986209028743
2016-12-07,-7667092.857142851,-8.65787103505132,1753622.7142857146,25.235184527532535
2016-12-08,-8131924.714285716,-9.2358371914249,1777306.7142857146,25.561310269486913
2016-12-09,-8224428.857142851,-9.356772331901485,1807754.1428571427,25.958280256514833
2016-12-10,-8228427,-9.366888458476062,1845814.571428571,26.450381176982507
2016-12-11,-8233536.857142851,-9.377196638076626,1881886.8571428573,26.898259618400726
2016-12-12,-8701196.571428567,-9.955322928329664,1916845.2857142854,27.33554470524968
2016-12-13,-8927413.142857134,-10.204915088303618,1951154.7142857146,27.75251998177424
2016-12-14,-9345177.285714284,-10.684240470178016,1966029.2857142854,27.863842875696875
2016-12-15,-9002085.142857134,-10.27050409191061,1983390.8571428573,28.009097521405963
2016-12-16,-9047291.142857134,-10.355839164886364,1997169.1428571427,28.14151719752182
2016-12-17,-8993177.571428567,-10.327624053768437,2009843.2857142864,28.256544521124898
2016-12-18,-9104003.285714284,-10.49341168747137,2021165.7142857146,28.364380330603282
2016-12-19,-8868223.714285702,-10.251269998521682,2046228.7142857136,28.611454848312512
2016-12-20,-8292819.571428567,-9.664041726794311,2053582.8571428573,28.668799094920583
2016-12-21,-7655170.285714284,-9.015228555110742,2059245.1428571427,28.724484796835974
2016-12-22,-6538542,-7.7880677440796475,2069366.1428571427,28.846740010942412
2016-12-23,-3516654.2857142836,-4.2611961545958055,2096799.2857142854,29.197458903561994
2016-12-24,-12511.571428567171,-0.015398353511780207,2102283.571428571,29.302753063759674
2016-12-25,-744461.2857142836,-0.9361923317683868,2078060.8571428563,29.022691963992397
2016-12-26,-3399567,-4.463400528452531,2070321.7142857146,28.914515836128334
2016-12-27,-3773440.2857142836,-5.059995064537434,2073427.2857142854,28.87473339496887
2016-12-28,-4015788.571428567,-5.474283915030343,2076183.571428571,28.846903712916504
2016-12-29,-4535863.285714284,-6.264222672317755,2077422.2857142864,28.78684728095805
2016-12-30,-4968884.714285716,-6.899376957900836,2085750.428571429,28.82990051190946
2016-12-31,-4892283.714285716,-6.78726927280988,2079875.2857142854,28.69496877658287
2017-01-01,-5002984.285714284,-6.89327496666373,2081350,28.64910290412781
2017-01-02,-4718019,-6.4156166054767345,2084177.2857142854,28.609559733622707
2017-01-03,-5079420.571428567,-6.813078411742525,2091859.428571429,28.64590880313072
2017-01-04,-5202186.571428567,-6.869251577419864,2143562.8571428573,29.244364882649332
2017-01-05,-5092144,-6.616047477273172,2179434.571428571,29.649071285627876
2017-01-06,-7855021.142857149,-10.072127965582508,2194972.7142857146,29.745724040154155
2017-01-07,-10937936.14285715,-13.76090295659362,2241398.428571428,30.16531313784922
2017-01-08,-10055065.571428582,-12.424788660330437,2307472.8571428563,30.8384732507058
2017-01-09,-7630954.857142866,-9.12061181078324,2350918.8571428573,31.312253017673413
2017-01-10,-7414256,-8.761493139374773,2334231.1428571427,31.24340890157385
2017-01-11,-7715371.714285716,-9.041674968769431,2277136,30.636913559610107
2017-01-12,-8291510.571428567,-9.633384993426246,2241677.7142857146,30.259409051791337
2017-01-13,-7769902.714285716,-8.916000306147714,2202449.2857142854,29.82959060979433
2017-01-14,-8205109.142857149,-9.425420070172152,2161141.428571428,29.392102033094304
2017-01-15,-8238076.142857134,-9.460735451213658,2125273.8571428573,29.00925688465245
2017-01-16,-8405353,-9.667983591142631,2085145.1428571427,28.575402811228447
2017-01-17,-7239962,-8.30409152913414,2106058.1428571427,28.750410635681096
2017-01-18,-6315247.714285716,-7.226477343274822,2121951.571428572,28.863544198830564
2017-01-19,-5795457.428571433,-6.638484687472361,2127491.1428571427,28.868564103143658
2017-01-20,-5506090,-6.3195906760038225,2150869.7142857136,29.134926469378797
2017-01-21,-5091971.428571433,-5.845390182410394,2166894.8571428563,29.30825944082251
2017-01-22,-4788443.571428567,-5.496050277373973,2182051.8571428573,29.472672820778804
2017-01-23,-4460282.857142851,-5.117031814152005,2197297.8571428573,29.639583804809703
2017-01-26,-10306763.742857143,-12.529140696942992,2215499.8285714285,29.832678566085676
2017-01-27,-11089457.485714287,-13.56448216835081,2223744.771428572,29.84346235368814
2017-01-28,-11708610.599999994,-14.392804187577207,2211248.2,29.657799215550074
2017-01-29,-12186388,-15.046877507462975,2200326.771428572,29.491157551024617
2017-01-30,-12799955.400000006,-15.882800141366356,2191196.457142857,29.330142436713636
2017-01-31,-10619720.214285716,-12.793275068251079,2183948.928571428,29.172508309602996
2017-02-01,-9426615,-11.145114951619268,2173532.571428572,28.993451517061118
2017-02-02,-9117371,-10.728144880001457,2156248.7142857136,28.758686057220505
2017-02-03,-8679575.85714285,-10.161601578244078,2146518.2857142854,28.606444605530758
2017-02-04,-8164542.428571433,-9.509862488916704,2159156,28.687244638052746
2017-02-05,-7732879.571428567,-8.979611202442724,2169192,28.746153888094273
2017-02-06,-7062153.428571418,-8.16548272850199,2182522.8571428573,28.845598130413215
2017-02-07,-8259077.428571433,-9.803611905176414,1964512.8571428573,26.72605890200977
2017-02-09,-8437666.452380955,-10.16894587686901,2004633.0952380951,27.086906989211425
2017-02-10,-8072418.261904761,-9.707242528523436,2081861.7142857146,27.841550915986545
2017-02-11,-8128926.595238104,-9.788579243415594,2146384.2142857146,28.45251165831435
2017-02-12,-7228716.261904761,-8.699956494183128,2274517.428571428,29.91280610181623
2017-02-13,-7321742.452380955,-8.794132350243004,2326269.5238095243,30.375384023365758
2017-02-14,-5388578.404761896,-6.256505485981331,2637692.3571428573,33.08207659949403
2017-02-15,-4902909.714285716,-5.603666538973997,2631043.428571428,33.03126879802744
2017-02-16,-5395750.714285716,-6.169453364510322,2608531.428571428,32.849821876035676
2017-02-17,-5899127.571428567,-6.746690601953596,2572572.8571428573,32.491039799661316
2017-02-18,-6299698.571428567,-7.201568975899221,2544143.571428572,32.210004103613784
2017-02-19,-7811904.428571433,-8.938552403539607,2444414,31.015892263804396
2017-02-20,-8154837.428571433,-9.348725086807107,2422879,30.78190431658409
2017-02-21,-8367335.285714284,-9.586284729955272,2389823.2857142854,30.450159259920135
2017-02-22,-8400072.85714285,-9.611993788901176,2371372.1428571427,30.273702853581412
2017-02-23,-8971531.285714284,-10.305973447281783,2363023.571428571,30.214290999718095
2017-02-24,-9580764.85714285,-11.058885929210348,2358303.428571428,30.191589324313718
2017-02-25,-9855919,-11.393816430936546,2343567.7142857146,30.0799070651332
2017-02-26,-9820676.14285715,-11.364072540764617,2329585,29.97279048178384
2017-02-27,-10835199.857142866,-12.659105429858434,2308389.8571428573,29.800526400575844
2017-02-28,-12027973.571428567,-14.1664394357228,2315455.8571428573,29.885879987921882
2017-03-01,-12678735,-14.984271706754384,2195247.1428571437,28.768166179619257
2017-03-02,-12729669.714285716,-15.02260335843724,2064425.2857142864,27.48509671465748
2017-03-03,-12669744.428571418,-14.919663310255634,1995053.2857142854,26.981513162830307
2017-03-04,-12808495.428571418,-15.090487177809948,1935831.5714285718,26.544232234914023
2017-03-05,-12896126.428571433,-15.19002181503141,1880535.8571428573,26.13009176968918
2017-03-06,-11969627.14285715,-13.954852887552033,1830440,25.76024931053112
2017-03-07,-10885230.714285702,-12.595056173561591,1781228.7142857146,25.39691356417828
2017-03-08,-10886799.85714285,-12.658361616219896,1843462.7142857146,26.186140807398097
2017-03-09,-10852828.857142866,-12.710317210876603,1906933.8571428573,26.994634233477573
2017-03-10,-11249106.285714284,-13.3244567859154,1914006.8571428563,27.001820167675493
2017-03-11,-11605641.14285715,-13.8857813379447,1905423.1428571437,26.813234574254768
2017-03-12,-11997563,-14.502231036926064,1877226.5714285718,26.367819820067123
2017-03-13,-13012642.428571433,-16.024764734179104,1818313.428571429,25.50558061332893
2017-03-14,-14171478.857142866,-17.763699172936573,1736515.4285714282,24.33219229633482
2017-03-15,-14711531.285714284,-18.62007265111792,1645934.428571429,23.04672891438342
2017-03-16,-15346918.285714298,-19.594632323678532,1541969.5714285718,21.57812580183641
2017-03-17,-15392505.571428567,-19.729368948816266,1434914.7142857136,20.076977447966748
2017-03-18,-15109551,-19.367152022431597,1349123.5714285718,18.831309513566406
2017-03-19,-14884018.714285716,-19.09228184775036,1266045.4285714282,17.6311222904835
2017-03-20,-17865004,-23.864269325547372,951123.7142857146,13.704865765774892
2017-03-21,-17481188.85714285,-23.34663064636188,905296,13.023991864670403
2017-03-22,-17150816,-22.905656678587636,867586.1428571437,12.462978522135408
2017-03-23,-16646921.428571433,-22.2209736172914,846323.4285714291,12.137132753111098
2017-03-24,-15633669,-20.862433730350016,825301.1428571427,11.820620878934816
2017-03-25,-13811875,-18.483649491247203,787450.8571428573,11.295063018909905
2017-03-26,-13574880.14285715,-18.224311788724513,768615.1428571427,11.044601847299614
2017-03-27,-9451706.714285716,-12.171562260930745,1020228,14.141035563330373
2017-03-28,-8005573.857142851,-10.330220564898546,998327.7142857146,13.828310620576326
2017-03-29,-8057016.714285716,-10.396939041607693,978908.7142857136,13.540252346023502
2017-03-30,-8327540,-10.737492655902518,956764.2857142864,13.217699147180287
2017-03-31,-9284528.14285715,-11.959573053985425,929982,12.831297049862144
2017-04-01,-11194761.85714285,-14.394853717005624,910334.7142857146,12.542362639785102
2017-04-02,-11576862.142857134,-14.864313953603364,883414.1428571427,12.15735945703685
2017-04-03,-12544496.857142866,-16.117178716135754,860445.7142857136,11.824897779397931
2017-04-04,-14280806.285714284,-18.337516815526662,851344.2857142854,11.687388896301002
2017-04-05,-14417368.285714298,-18.48543911979564,838056,11.49254453851946
2017-04-06,-14593070,-18.704917469019474,827187.1428571427,11.329123207832085
2017-04-07,-14772643.14285715,-18.92872946576063,825718.4285714291,11.286244454805962
2017-04-08,-14994508.428571433,-19.235256345064016,821223.4285714282,11.210740661216684
2017-04-09,-15277363.571428582,-19.633699503637924,815146.8571428573,11.116754967738972
2017-04-10,-15677467.571428567,-20.187746383729134,808540,11.014270632043848
2017-04-11,-16067409.571428567,-20.73737327842072,804983,10.957356587195342
2017-04-12,-16652446.85714285,-21.626236867509576,793147.8571428573,10.799909345136493
2017-04-13,-17765877.714285716,-23.413985153504818,781820.2857142864,10.662644973412085
2017-04-14,-19920309.85714285,-27.084643748357863,762024.4285714282,10.427863781980099
2017-04-15,-20351952.428571433,-27.85062079431825,757745.7142857146,10.379613734312912
2017-04-16,-20946471.142857134,-28.943656077113932,758220.2857142854,10.391926115879423
2017-04-17,-22337889.428571433,-31.523917834142313,759799.5714285709,10.412817565810158
2017-04-18,-22709828.85714285,-32.19142187135379,770088.5714285709,10.535252803696594
2017-04-19,-22838774.428571418,-32.45676886953218,799774.8571428573,10.912810460612231
2017-04-20,-22331727.571428567,-31.503471795519044,876751.5714285709,11.833600164494888
2017-04-21,-20530274,-28.335248413163967,955062.1428571437,12.74268834092817
2017-04-22,-20165824.428571433,-27.71041991981199,1020033,13.47508805751208
2017-04-23,-19567306.7142857,-26.635785787653017,1084655.571428571,14.183090729825734
2017-04-24,-18538526.571428567,-24.852068170676787,1120197.2857142854,14.553433058759898
2017-04-25,-18451826.85714285,-24.686026739871288,1147927.2857142864,14.831556848421604
2017-04-26,-18360991.14285715,-24.445827067613482,1164729.7142857136,14.973907214943772
2017-04-27,-18283374.571428567,-24.26213592461232,1122220.8571428573,14.462431148515956
2017-04-28,-18378909.428571433,-24.2757456464303,1086991.1428571427,14.045094071794178
2017-04-29,-18486387.142857134,-24.478180320021742,1054483.8571428573,13.669722485477493
2017-04-30,-18725314.857142866,-24.96738446786873,1012608,13.198863225649173
2017-05-01,-20702397.857142866,-28.558553654922697,997761.4285714291,13.041206922357853
2017-05-02,-19279121.14285715,-26.5323289500384,989650.2857142854,12.953761337354416
2017-05-03,-17980578.428571433,-24.78980791229013,968811.4285714291,12.774311715221959
2017-05-04,-16919275.14285715,-23.305200294375165,940240.1428571427,12.502524798493392
2017-05-05,-14927398,-20.543638412978467,909439.2857142854,12.200890995695199
2017-05-06,-13699629.285714298,-18.81324631828247,872633.4285714282,11.817236021065682
2017-05-07,-12643357.714285702,-17.23924768603183,864266.8571428563,11.771408349180968
2017-05-08,-9798934.571428582,-12.917789552106132,842661,11.553950449281022
2017-05-09,-10116584.285714284,-13.343585988908826,801898,11.09884603586542
2017-05-10,-10824412,-14.275277647802318,780983.5714285709,10.835339822689512
2017-05-11,-11405491.285714284,-15.072590810836111,790638.7142857136,10.95459335364543
2017-05-12,-12827155.714285716,-16.948393296474162,806598.4285714291,11.13229383350716
2017-05-13,-13734368.285714284,-18.16409241925348,828838.2857142854,11.38185917542027
2017-05-14,-14207927.285714284,-18.836600835330323,836334.4285714282,11.444134578545807
2017-05-15,-14127916.714285716,-18.67107348838592,855665.5714285718,11.662476049187068
2017-05-16,-13947528,-18.434773580914623,873918.5714285709,11.856768290008448
2017-05-17,-14170176.85714285,-18.74946376427909,890478.5714285709,12.035622747876312
2017-05-18,-14192213,-18.76441399294827,897168.4285714291,12.098988948293195
2017-05-19,-14320767.285714284,-18.950863044951507,892928.1428571427,12.034245777518926
2017-05-20,-14411134.714285716,-19.092394215181844,883095.5714285709,11.90803729029525
2017-05-21,-14230578.428571433,-18.8418303287034,882420.7142857146,11.898733918747782
2017-05-22,-14416562.85714285,-19.117013354100656,870720.5714285709,11.74252970024591
2017-05-23,-15294804.85714285,-20.306918623108285,862060,11.62494294850451
2017-05-24,-15472716,-20.602770743178546,851567.8571428573,11.486301020774379
2017-05-25,-16455615.428571418,-22.275884583514305,833051,11.27078376534393
2017-05-26,-16261864,-22.228563399599782,817459.4285714282,11.096145949028955
2017-05-27,-15914865.714285716,-21.833781438379877,864254,11.771763934743431
2017-05-28,-16002495.85714285,-22.049204278276008,921172,12.587157156733921
2017-05-29,-16685903,-23.262068912458457,994267,13.60970537307789
2017-05-30,-15996330,-22.35323062797508,1059751.2857142854,14.520651431072002
2017-05-31,-15749672.428571433,-21.941407255443306,1104078.1428571427,15.139935959939365
2017-06-01,-14994991.14285715,-20.634301333575454,1161036.7142857146,15.880771477434058
2017-06-02,-15316849.428571433,-20.97807156875677,1244325.1428571427,16.96678285785122
2017-06-03,-15683681.85714285,-21.455160779750535,1258901.2857142854,17.09194546844253
2017-06-04,-15822358,-21.643800102319624,1268107,17.165096680785165
2017-06-05,-15890541.571428567,-21.72436749837508,1284763.4285714282,17.32604386818099
2017-06-06,-16166525.85714285,-22.026046294548784,1321142.7142857136,17.764076822264467
2017-06-07,-15710707.714285702,-21.410918250157625,1397651.2857142864,18.74704142102542
2017-06-08,-15298840.14285715,-20.8320579295722,1416839.571428571,19.004515860852482
2017-06-09,-14886051.142857134,-20.24861876890961,1399266.1428571427,18.779741837538023
2017-06-10,-14552815.285714284,-19.82231761990002,1399545.1428571427,18.828613387743413
2017-06-11,-14483367,-19.72521282678547,1403689.1428571427,18.904071010549586
2017-06-12,-14019066.714285716,-18.96815689111786,1386460,18.713359859875688
2017-06-13,-14063196.285714284,-19.09458756698095,1366928.4285714282,18.485145232576507
2017-06-14,-14583390.142857134,-19.895709132416677,1327141.2857142854,17.974713321364106
2017-06-15,-15602843,-21.573589514298416,1337826.8571428573,18.10951350151358
2017-06-16,-16101317.14285715,-22.405796452059036,1322943,17.977087689202147
2017-06-17,-16396030.285714284,-22.86253309649929,1279440.7142857136,17.425200468647052
2017-06-18,-16496269.142857134,-23.064825187049287,1250300.5714285718,17.05752165691897
2017-06-19,-16380095.285714298,-22.96077710720592,1230513.7142857146,16.820794210719566
2017-06-20,-16623174.285714298,-23.410987037393074,1205831,16.522383195904162
2017-06-21,-16593835.428571418,-23.452387337315123,1183864.1428571427,16.250331593438442
2017-06-22,-15749802.285714284,-22.082205019473392,1165691.4285714282,16.021434586596666
2017-06-23,-15627232,-21.93349072102141,1153406.8571428573,15.818374526208823
2017-06-24,-15410290.14285715,-21.676990171517797,1172725.7142857146,16.060835009328756
2017-06-25,-15436021.714285716,-21.74609594208181,1168402,15.990911934604343
2017-06-26,-16076326.714285716,-22.870135320075505,1161509.2857142854,15.886600843263915
2017-06-27,-16358941.428571418,-23.391777470202786,1152870.7142857146,15.748959390488492
2017-06-28,-16417009.85714285,-23.510917183980926,1157728.8571428573,15.79445806259711
2017-06-29,-16474617.714285716,-23.614989284935028,1159451.5714285718,15.800165972428367
2017-06-30,-16262693.428571418,-23.25688537962979,1205268.2857142854,16.370073714322345
2017-07-01,-15896799.714285716,-22.658803522886327,1238875.1428571427,16.77972370125142
2017-07-02,-15473509,-21.994324757007266,1266694,17.120176469426347
2017-07-03,-14908278.714285716,-21.12249566579071,1295948.2857142854,17.482236619990708
2017-07-04,-13949142.14285715,-19.869883108534676,1319987,17.807267768730263
2017-07-05,-13148281.428571433,-18.758259056492694,1331925.4285714282,17.966086938877368
2017-07-06,-12120570.285714284,-17.31723809751184,1328368,17.948988882855645
2017-07-07,-11373293.285714284,-16.279570462388936,1307108.1428571427,17.717628457040743
2017-07-08,-11256604.857142866,-16.158734805418508,1280224.5714285718,17.41179814273962
2017-07-09,-11198675.714285716,-16.105613726524652,1250652.1428571427,17.053883071871944
2017-07-10,-10779612.714285716,-15.43329349064822,1197571,16.391149394029764
2017-07-11,-11123072,-15.826184418793924,1071254.7142857146,14.880941383805672
